Account,date,sentiment_binary,classification,value,total_pnl,num_trades,num_winning,num_losing,avg_trade_size,total_volume,avg_execution_price,num_buys,num_sells,total_fees,max_pnl,min_pnl,win_rate,long_short_ratio,net_pnl,is_profitable,pnl_range
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-01,Greed,Greed,68.0,0.0,5,0,0,1987.6240000000003,9938.12,26.2038,5,0,0.1274312,0.0,0.0,0.0,50000000000.0,-0.1274312,0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-14,Neutral,Neutral,48.0,844.8168900000001,21,21,0,254.39857142857142,5342.37,28.06514285714286,0,21,1.795024,70.748026,4.601625,1.0,0.0,843.021866,1,66.146401
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-15,Neutral,Neutral,50.0,0.0,11,0,0,485.4918181818182,5340.41,25.827272727272728,11,0,0.06949772,0.0,0.0,0.0,110000000000.0,-0.06949772,0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-26,Neutral,Neutral,47.0,413.304033,18,2,0,875.7783333333333,15764.01,13.806555555555555,16,2,1.54725809,297.399489,0.0,0.1111111111111111,7.9999999996,411.75677491,1,297.399489
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-27,Fear,Fear,40.0,154.257092,23,15,0,550.3630434782609,12658.35,14.345347826086956,8,15,2.30112336,53.484046,0.0,0.6521739130434783,0.5333333333297777,151.95596864,1,53.484046
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-28,Fear,Fear,44.0,0.0,12,0,0,227.225,2726.7,13.568249999999999,12,0,0.06741754,0.0,0.0,0.0,120000000000.0,-0.06741754,0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-29,Fear,Fear,26.0,0.0,7,0,0,221.41285714285712,1549.8899999999999,23493.660857142855,7,0,0.02113366,0.0,0.0,0.0,70000000000.0,-0.02113366,0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-30,Fear,Fear,32.0,3.492534,6,1,0,276.01,1656.06,27545.286666666667,4,2,0.27692968,3.492534,0.0,0.16666666666666666,1.9999999999,3.21560432,1,3.492534
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-31,Fear,Fear,34.0,0.0,1,0,0,149.99,149.99,12.743,1,0,0.00395464,0.0,0.0,0.0,10000000000.0,-0.00395464,0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-01,Fear,Fear,34.0,132.71954399999998,14,4,0,1954.3107142857145,27360.350000000002,18984.099572142855,4,10,8.474178,78.1158,0.0,0.2857142857142857,0.399999999996,124.24536599999999,1,78.1158
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-02,Fear,Fear,44.0,234.497751,34,9,0,1120.655,38102.27,35731.69752676471,15,19,10.156926,59.811885,0.0,0.2647058823529412,0.7894736842063713,224.340825,1,59.811885
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-03,Fear,Fear,25.0,298.031364,20,5,0,922.9384999999999,18458.769999999997,17068.987565,19,1,4.44771796,131.946675,0.0,0.25,18.9999999981,293.58364604,1,131.946675
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-04,Fear,Fear,28.0,392.35488599999996,60,9,0,626.296,37577.76,15132.703422833332,36,24,7.347055961,126.277532,0.0,0.15,1.49999999999375,385.00783003899994,1,126.277532
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-05,Fear,Fear,30.0,41.479757,17,11,1,1026.9088235294118,17457.45,58682.62065694117,12,5,5.865414,12.080574,-3.52464,0.6470588235294118,2.399999999952,35.614343,1,15.605214
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-06,Fear,Fear,34.0,207.98348199999998,22,10,0,1384.9813636363635,30469.59,52092.208220909095,20,2,6.1563211185,54.868044,0.0,0.45454545454545453,9.9999999995,201.8271608815,1,54.868044
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-07,Fear,Extreme Fear,23.0,232.000726,51,7,2,990.5305882352941,50517.06,36377.87968601961,32,19,12.0379582839,112.19888,-0.89865,0.13725490196078433,1.6842105263069254,219.9627677161,1,113.09753
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-08,Fear,Extreme Fear,24.0,409.437344,32,12,0,1307.165,41829.28,527.6433128125,12,20,14.054602,143.519481,0.0,0.375,0.599999999997,395.382742,1,143.519481
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-09,Fear,Extreme Fear,18.0,1395.820542,60,25,0,902.617,54157.02,37970.98503333333,13,47,16.225930339,194.616009,0.0,0.4166666666666667,0.27659574468026255,1379.5946116609998,1,194.616009
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-10,Fear,Fear,39.0,463.813132,18,9,0,1599.0455555555554,28782.82,27498.121535,14,4,9.670866,146.710452,0.0,0.5,3.4999999999125,454.142266,1,146.710452
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-11,Fear,Fear,25.0,56.216535,5,1,0,2161.054,10805.27,16472.489858,0,5,3.630567,56.216535,0.0,0.2,0.0,52.585968,1,56.216535
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-12,Fear,Fear,43.0,-89.1781,12,0,2,1094.5383333333332,13134.46,282.61859833333335,2,10,4.413168,0.0,-60.5786,0.0,0.199999999998,-93.591268,0,60.5786
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-13,Neutral,Neutral,45.0,0.0,1,0,0,999.44,999.44,1581.4,0,1,0.335812,0.0,0.0,0.0,0.0,-0.335812,0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-14,Fear,Fear,31.0,73.7414,5,1,0,2214.596,11072.98,50850.88,2,3,3.7205190000000004,73.7414,0.0,0.2,0.6666666666444444,70.020881,1,73.7414
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-15,Fear,Fear,38.0,0.0,8,0,0,1124.95125,8999.61,21364.81552125,0,8,3.023861,0.0,0.0,0.0,0.0,-3.023861,0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-16,Fear,Fear,29.0,70.94968,4,4,0,494.38,1977.52,0.2299225,4,0,0.664443,39.333818,3.61659,1.0,40000000000.0,70.285237,1,35.717228
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-19,Fear,Fear,32.0,0.0,85,0,0,414.2778823529412,35213.62,18.03849411764706,0,85,11.831706,0.0,0.0,0.0,0.0,-11.831706,0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-21,Fear,Fear,39.0,0.0,6,0,0,1166.0616666666667,6996.37,43842.26666666666,0,6,2.350774,0.0,0.0,0.0,0.0,-2.350774,0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-22,Neutral,Neutral,47.0,0.0,10,0,0,999.832,9998.32,81416.94,0,10,3.359421,0.0,0.0,0.0,0.0,-3.359421,0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-23,Greed,Greed,72.0,0.0,18,0,0,527.7555555555556,9499.6,11465.972353888888,0,18,3.191839,0.0,0.0,0.0,0.0,-3.191839,0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-24,Greed,Greed,63.0,168.69881,20,13,0,441.69899999999996,8833.98,102.65676449999998,13,7,2.9682020000000002,36.469898,0.0,0.65,1.8571428571163264,165.73060800000002,1,36.469898
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-25,Greed,Greed,60.0,0.0,7,0,0,535.6742857142857,3749.7200000000003,43.51394571428572,0,7,1.2598989999999999,0.0,0.0,0.0,0.0,-1.2598989999999999,0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-26,Greed,Greed,65.0,43.903059999999996,7,4,0,1815.0585714285714,12705.41,13740.82066,4,3,4.269011,12.45726,0.0,0.5714285714285714,1.3333333332888888,39.634049,1,12.45726
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-17,Greed,Extreme Greed,87.0,0.0,98,0,0,18481.63244897959,1811199.98,4024.795918367347,0,98,181.119965,0.0,0.0,0.0,0.0,-181.119965,0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-22,Greed,Greed,73.0,327545.999992,104,104,0,14265.865288461539,1483649.99,3297.0,104,0,148.364951,32004.8836,4.440068,1.0,1040000000000.0,327397.635041,1,32000.443532
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-04,Greed,Greed,73.0,0.0,141,0,0,11569.857730496453,1631349.94,3625.595744680851,0,141,163.134953,0.0,0.0,0.0,0.0,-163.134953,0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-08,Greed,Greed,70.0,122050.866984,48,48,0,31443.71166666667,1509298.1600000001,3353.995833333333,48,0,184.19824599999998,74530.52371,7.86538,1.0,480000000000.0,121866.668738,1,74522.65832999999
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-02-28,Fear,Extreme Fear,16.0,0.0,77,0,0,1457.8809090909092,112256.83,18.72735064935065,19,58,12.04205396,0.0,0.0,0.0,0.3275862068959869,-12.04205396,0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-08,Fear,Fear,28.0,0.0,15,0,0,2119.866666666667,31798.0,15.895333333333333,10,5,1.6909976199999999,0.0,0.0,0.0,1.99999999996,-1.6909976199999999,0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-09,Fear,Fear,27.0,0.0,90,0,0,1365.6884444444443,122911.95999999999,15.3612,74,16,6.66909734,0.0,0.0,0.0,4.624999999971094,-6.66909734,0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-08,Fear,Extreme Fear,24.0,0.0,77,0,0,2481.818051948052,191099.99,11.936376623376624,37,40,10.62996137,0.0,0.0,0.0,0.9249999999976874,-10.62996137,0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-09,Fear,Extreme Fear,18.0,33980.0,355,312,0,8095.553154929577,2873921.37,1450.4535211267605,43,312,642.384777,2406.294954,0.0,0.8788732394366198,0.13782051282046864,33337.615223,1,2406.294954
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-10,Fear,Fear,39.0,0.0,8,0,0,12530.401249999999,100243.20999999999,110.4,0,8,10.024317,0.0,0.0,0.0,0.0,-10.024317,0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-11,Fear,Fear,25.0,0.0,3,0,0,51734.1,155202.3,115.65000000000002,0,3,15.520228000000001,0.0,0.0,0.0,0.0,-15.520228000000001,0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-16,Fear,Fear,29.0,-14838.4,53,0,53,4603.773962264151,244000.02,15.25,53,0,24.399981,-0.918126,-2220.065764,0.0,530000000000.0,-14862.799981,0,2219.147638
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-18,Fear,Fear,33.0,-42923.271911,65,50,15,8851.193692307692,575327.59,44.01806153846154,15,50,58.525344000000004,558.513908,-35681.74723,0.7692307692307693,0.29999999999939997,-42981.797255000005,0,36240.261138
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-19,Fear,Fear,32.0,0.0,39,0,0,1287.706923076923,50220.57,0.738354358974359,0,39,5.493336,0.0,0.0,0.0,0.0,-5.493336,0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-20,Fear,Fear,37.0,-458.08035,38,0,38,1333.6473684210525,50678.6,0.745,38,0,5.067853,-0.451178,-35.717136,0.0,380000000000.0,-463.148203,0,35.265958000000005
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-22,Neutral,Neutral,47.0,0.0,79,0,0,1341.7722784810126,106000.01,1.06,79,0,10.599979000000001,0.0,0.0,0.0,790000000000.0,-10.599979000000001,0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-23,Greed,Greed,72.0,10148.4512,167,36,0,1633.4878443113773,272792.47000000003,1.0511876646706586,78,89,56.316286,2056.7539,0.0,0.2155688622754491,0.8764044943810377,10092.134914,1,2056.7539
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-24,Greed,Greed,63.0,-3500.0,111,0,59,878.3780180180181,97499.96,0.9818738738738738,0,111,9.749953,0.0,-508.571,0.0,0.0,-3509.749953,0,508.571
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-25,Greed,Greed,60.0,-2650.0,22,0,22,2502.2713636363637,55049.97,1.101,0,22,5.504987,-12.0787,-255.3328,0.0,0.0,-2655.504987,0,243.2541
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-20,Neutral,Neutral,54.0,0.0,4,0,0,7075.4425,28301.77,3.709,0,4,2.716968,0.0,0.0,0.0,0.0,-2.716968,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-24,Neutral,Neutral,54.0,0.0,1,0,0,6113.57,6113.57,3.886,0,1,0.586902,0.0,0.0,0.0,0.0,-0.586902,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-25,Greed,Greed,59.0,0.0,3,0,0,917.6733333333333,2753.02,4.112,0,3,0.264289,0.0,0.0,0.0,0.0,-0.264289,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-26,Neutral,Neutral,50.0,0.0,5,0,0,6654.302000000001,33271.51,3.98742,0,5,3.19406,0.0,0.0,0.0,0.0,-3.19406,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-27,Greed,Greed,61.0,0.0,46,0,0,567.4939130434783,26104.72,4.077008695652174,0,46,2.506004,0.0,0.0,0.0,0.0,-2.506004,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-28,Greed,Greed,64.0,0.0,4,0,0,7299.8025,29199.21,4.101,0,4,2.8031200000000003,0.0,0.0,0.0,0.0,-2.8031200000000003,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-30,Greed,Greed,61.0,0.0,96,0,0,389.4682291666666,37388.95,4.005525,0,96,3.589268,0.0,0.0,0.0,0.0,-3.589268,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-25,Greed,Greed,72.0,8692.0,5,5,0,4659.2,23296.0,2.912,5,0,2.236411,7525.631385,8.27913,1.0,50000000000.0,8689.763589,1,7517.352255
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-11-29,Greed,Extreme Greed,78.0,573.585288,1,1,0,573.59,573.59,3.35,0,1,0.055063,573.585288,573.585288,1.0,0.0,573.530225,1,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-12,Greed,Extreme Greed,83.0,0.0,17,0,0,1397.385294117647,23755.55,17.91470588235294,0,17,2.280519,0.0,0.0,0.0,0.0,-2.280519,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-13,Greed,Extreme Greed,76.0,0.0,30,0,0,2951.8799999999997,88556.4,17.522333333333332,0,30,8.501389,0.0,0.0,0.0,0.0,-8.501389,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-14,Greed,Extreme Greed,83.0,0.0,43,0,0,2042.2541860465114,87816.93,20.908232558139535,0,43,8.430394,0.0,0.0,0.0,0.0,-8.430394,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-15,Greed,Extreme Greed,80.0,0.0,8,0,0,2812.5,22500.0,22.357499999999998,0,8,2.1599950000000003,0.0,0.0,0.0,0.0,-2.1599950000000003,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-16,Greed,Extreme Greed,83.0,0.0,41,0,0,1561.8182926829268,64034.549999999996,24.32,0,41,6.147281,0.0,0.0,0.0,0.0,-6.147281,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,Greed,Extreme Greed,87.0,0.0,14,0,0,3150.0064285714284,44100.09,28.06142857142857,0,14,4.233596,0.0,0.0,0.0,0.0,-4.233596,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,Greed,Extreme Greed,81.0,0.0,31,0,0,3206.451290322581,99399.99,24.866129032258065,0,31,9.542376,0.0,0.0,0.0,0.0,-9.542376,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-19,Greed,Extreme Greed,75.0,0.0,1,0,0,24880.0,24880.0,24.88,0,1,2.38848,0.0,0.0,0.0,0.0,-2.38848,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,Greed,Greed,74.0,0.0,28,0,0,4121.142857142857,115392.0,24.672428571428572,0,28,11.07761,0.0,0.0,0.0,0.0,-11.07761,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-23,Greed,Greed,70.0,0.0,35,0,0,3422.0648571428574,119772.27,26.709342857142857,0,35,11.498103,0.0,0.0,0.0,0.0,-11.498103,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-25,Greed,Greed,73.0,0.0,1,0,0,28677.0,28677.0,28.677,0,1,2.752992,0.0,0.0,0.0,0.0,-2.752992,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-27,Greed,Greed,74.0,0.0,6,0,0,9450.001666666667,56700.01,28.416666666666668,0,6,5.443196,0.0,0.0,0.0,0.0,-5.443196,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-28,Greed,Greed,72.0,0.0,34,0,0,2406.462941176471,81819.74,26.95564705882353,0,34,7.8546689999999995,0.0,0.0,0.0,0.0,-7.8546689999999995,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-29,Greed,Greed,73.0,0.0,14,0,0,5006.2699999999995,70087.78,29.264357142857143,0,14,6.728418,0.0,0.0,0.0,0.0,-6.728418,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-30,Greed,Greed,65.0,0.0,15,0,0,2392.239333333333,35883.59,27.469866666666668,0,15,3.444814,0.0,0.0,0.0,0.0,-3.444814,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-02,Greed,Greed,70.0,0.0,3,0,0,8894.193333333335,26682.58,25.754666666666665,0,3,2.5615259999999997,0.0,0.0,0.0,0.0,-2.5615259999999997,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,Greed,Greed,74.0,0.0,6,0,0,6065.75,36394.5,24.2675,0,6,3.493867,0.0,0.0,0.0,0.0,-3.493867,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-04,Greed,Greed,73.0,0.0,1,0,0,2128.95,2128.95,23.655,0,1,0.204379,0.0,0.0,0.0,0.0,-0.204379,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-05,Greed,Greed,72.0,0.0,8,0,0,2863.6875,22909.5,25.455,0,8,2.199305,0.0,0.0,0.0,0.0,-2.199305,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-06,Greed,Extreme Greed,76.0,0.0,25,0,0,2910.8484000000003,72771.21,25.32844,0,25,6.986013,0.0,0.0,0.0,0.0,-6.986013,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-09,Greed,Greed,69.0,10647.977,1,1,0,38563.98,38563.98,19.11,1,0,3.702142,10647.977,10647.977,1.0,10000000000.0,10644.274858,1,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-24,Greed,Extreme Greed,75.0,0.0,2,0,0,2258.9,4517.8,23.05,2,0,0.018815909999999998,0.0,0.0,0.0,20000000000.0,-0.018815909999999998,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-25,Greed,Extreme Greed,75.0,0.0,14,0,0,3981.5714285714284,55742.0,22.92385714285714,14,0,0.23434225,0.0,0.0,0.0,140000000000.0,-0.23434225,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-26,Greed,Greed,73.0,262.95,55,16,0,1671.9961818181819,91959.79000000001,107.6958390909091,16,39,8.828095,76.2,0.0,0.2909090909090909,0.4102564102553583,254.121905,1,76.2
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-27,Greed,Greed,71.0,0.0,1,0,0,11300.0,11300.0,226.0,0,1,1.0848,0.0,0.0,0.0,0.0,-1.0848,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-28,Greed,Greed,72.0,1474.79,70,38,0,1620.264857142857,113418.54,985.7644,38,32,10.888123,401.235,0.0,0.5428571428571428,1.187499999996289,1463.901877,1,401.235
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,Greed,Greed,60.0,0.0,37,0,0,837.1502702702703,30974.56,19.552820702702704,0,37,2.973523,0.0,0.0,0.0,0.0,-2.973523,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-04,Greed,Greed,72.0,0.0,1,0,0,15000.0,15000.0,3.75,0,1,1.44,0.0,0.0,0.0,0.0,-1.44,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-07,Fear,Fear,44.0,0.0,54,0,0,772.9157407407408,41737.450000000004,2.9896481481481483,25,29,4.006744,0.0,0.0,0.0,0.8620689655142688,-4.006744,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-10,Fear,Fear,43.0,0.0,24,0,0,2206.1225,52946.94,0.4282000000000001,0,24,5.082878,0.0,0.0,0.0,0.0,-5.082878,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-14,Neutral,Neutral,48.0,0.0,5,0,0,3058.91,15294.55,132.56872,1,4,1.468272,0.0,0.0,0.0,0.24999999999375,-1.468272,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-15,Neutral,Neutral,50.0,0.0,7,0,0,1628.5714285714287,11400.0,5.7,7,0,1.094397,0.0,0.0,0.0,70000000000.0,-1.094397,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-16,Neutral,Neutral,54.0,0.0,6,0,0,1650.0,9900.0,0.66,6,0,0.950397,0.0,0.0,0.0,60000000000.0,-0.950397,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-18,Neutral,Neutral,47.0,0.0,9,0,0,701.2211111111111,6310.99,0.6311,9,0,0.605851,0.0,0.0,0.0,90000000000.0,-0.605851,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,Greed,Greed,55.0,0.0,18,0,0,374.33,6737.94,1494.0,0,18,0.646828,0.0,0.0,0.0,0.0,-0.646828,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-22,Neutral,Neutral,49.0,0.0,14,0,0,1038.095,14533.33,113.56043571428572,13,1,1.39519,0.0,0.0,0.0,12.9999999987,-1.39519,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-25,Fear,Fear,25.0,81776.7151,137,136,0,1940.033503649635,265784.58999999997,18.28990270072993,137,0,25.515211,9870.14273,0.0,0.9927007299270073,1370000000000.0,81751.199889,1,9870.14273
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-26,Fear,Extreme Fear,21.0,8230.0,1,1,0,23710.0,23710.0,2371.0,1,0,2.27616,8230.0,8230.0,1.0,10000000000.0,8227.72384,1,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-27,Fear,Extreme Fear,10.0,8517.7655,13,13,0,2059.193846153846,26769.52,18.5,13,0,2.569862,2955.435055,75.994715,1.0,130000000000.0,8515.195638,1,2879.44034
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-28,Fear,Extreme Fear,16.0,15700.5,3,2,0,7567.57,22702.71,88.98154666666666,3,0,2.835787,14374.3311,0.0,0.6666666666666666,30000000000.0,15697.664213,1,14374.3311
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,Fear,Extreme Fear,20.0,0.0,14,0,0,791.3578571428571,11079.01,0.17157,10,4,1.06357,0.0,0.0,0.0,2.4999999999375,-1.06357,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-02,Fear,Fear,26.0,10915.212,25,25,0,1366.0404,34151.01,18.48,25,0,3.278486,5565.517755,3.721095,1.0,250000000000.0,10911.933514,1,5561.79666
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,Fear,Fear,33.0,17247.427499999998,16,10,0,3784.509375,60552.15,11.938806249999999,16,0,5.8129919999999995,6320.600835,0.0,0.625,160000000000.0,17241.614508,1,6320.600835
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,Fear,Extreme Fear,15.0,169132.29611,155,77,77,3030.0763225806454,469661.83,8.595070967741936,155,0,45.087396,27223.7415,-1298.8288,0.4967741935483871,1550000000000.0,169087.208714,1,28522.5703
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,Fear,Fear,34.0,0.0,10,0,0,496.50100000000003,4965.01,4.654,10,0,0.476632,0.0,0.0,0.0,100000000000.0,-0.476632,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,Fear,Fear,28.0,0.0,7,0,0,480.2857142857143,3362.0,1.6809999999999998,7,0,0.322746,0.0,0.0,0.0,70000000000.0,-0.322746,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-09,Fear,Fear,27.0,0.0,21,0,0,232.88047619047617,4890.49,537.9722857142857,19,2,0.46947500000000003,0.0,0.0,0.0,9.499999999525,-0.46947500000000003,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,Fear,Extreme Fear,20.0,-2680.0,35,0,17,678.8711428571429,23760.49,66.41417142857144,6,29,2.28098,0.0,-520.4694,0.0,0.2068965517234245,-2682.28098,0,520.4694
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,Neutral,Neutral,46.0,0.0,1,0,0,5925.5,5925.5,0.11851,0,1,0.568848,0.0,0.0,0.0,0.0,-0.568848,0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,Fear,Fear,43.0,-3546.9,12,0,9,1581.1591666666666,18973.91,1.7715750000000001,0,12,3.799278,0.0,-1372.631,0.0,0.0,-3550.699278,0,1372.631
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-13,Neutral,Neutral,45.0,-4526.698469,5,0,5,2040.0,10200.0,0.34,0,5,0.9791970000000001,-9.506007,-3852.37259,0.0,0.0,-4527.677666,0,3842.866583
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,Fear,Fear,31.0,7848.0,3,3,0,2675.8333333333335,8027.5,0.16055,3,0,0.7706379999999999,6016.2768,293.20128,1.0,30000000000.0,7847.229362,1,5723.075519999999
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,Fear,Fear,38.0,6335.6,6,6,0,1444.0666666666666,8664.4,2.1661,6,0,0.8317760000000001,2189.74175,1.42551,1.0,60000000000.0,6334.768224,1,2188.31624
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,Fear,Fear,29.0,14609.800000000001,44,44,0,825.0,36300.0,2.055681818181818,31,13,3.4847770000000002,4451.2875,6.5712,1.0,2.3846153845970415,14606.315223000001,1,4444.7163
